utterance,speaker,word_index,word,human_stress,human_correct,ctc_viterbi_primary_probability,ctc_viterbi_canonical_location_correct,mfa_primary_probability,mfa_canonical_location_correct
060670002,6067,7,PARENTS,10.0,1,0.8808,1,0.8808,1
060670003,6067,5,WONDERFUL,10.0,1,0.5239,1,0.6122,1
060670017,6067,3,MYSELF,10.0,1,0.5987,1,0.5987,1
060670017,6067,6,NOTHING,10.0,1,0.8808,1,0.8808,1
060670017,6067,7,ABOUT,10.0,1,0.8808,1,0.8808,1
060670035,6067,0,ONLY,10.0,1,0.4013,0,0.4013,0
060670038,6067,2,HAPPENED,10.0,1,0.8808,1,0.8808,1
060670038,6067,5,WONDER,10.0,1,0.8808,1,0.8808,1
060670041,6067,4,PRETTY,10.0,1,0.4013,0,0.4013,0
060670044,6067,6,QUIET,10.0,1,0.8808,1,0.8808,1
060670044,6067,9,READY,10.0,1,0.8808,1,0.8808,1
060670049,6067,2,ANGRY,10.0,1,0.8808,1,0.8808,1
060670060,6067,1,WONDER,10.0,1,0.8808,1,0.8808,1
060670060,6067,5,LADY,10.0,1,0.8808,1,0.8808,1
060670062,6067,1,WONDER,10.0,1,0.8808,1,0.8808,1
060670062,6067,3,WONDERS,10.0,1,0.8808,1,0.8808,1
060670072,6067,2,VERY,10.0,1,0.4013,0,0.4013,0
060670072,6067,4,OVER,10.0,1,0.8808,1,0.8808,1
060670075,6067,2,ABOUT,10.0,1,0.8808,1,0.8808,1
060670080,6067,7,AFRAID,10.0,1,0.8808,1,0.8808,1
060670094,6067,2,NEVER,10.0,1,0.8808,1,0.8808,1
060990029,6099,2,EVENING,10.0,1,0.8808,1,0.8808,1
060990029,6099,5,AGAIN,10.0,1,0.8808,1,0.8808,1
060990039,6099,2,STANDING,10.0,1,0.8808,1,0.8808,1
060990059,6099,3,MANY,10.0,1,0.8808,1,0.8808,1
060990059,6099,4,OTHERS,10.0,1,0.5987,1,0.5987,1
060990083,6099,1,WONDER,10.0,1,0.8808,1,0.8808,1
060990129,6099,6,HELPING,10.0,1,0.8808,1,0.8808,1
060990175,6099,3,WILLING,10.0,1,0.8808,1,0.4013,0
060990175,6099,6,OTHERS,10.0,1,0.8803,1,0.5987,1
069020020,6902,5,MATTER,10.0,1,0.8808,1,0.8808,1
069020044,6902,9,STANDING,10.0,1,0.8808,1,0.8808,1
069020059,6902,5,ANY,5.0,0,0.4013,0,0.8808,1
069020065,6902,3,AWAY,5.0,0,0.8808,1,0.8808,1
069020065,6902,6,NOTHING,10.0,1,0.4013,0,0.4013,0
069020091,6902,0,PUSHING,10.0,1,0.8808,1,0.4013,0
069020091,6902,3,OPEN,10.0,1,0.1192,0,0.8808,1
069020096,6902,1,WONDER,10.0,1,0.8808,1,0.8808,1
069020096,6902,2,EVERY,10.0,1,0.4013,0,0.8808,1
069020103,6902,2,EVENTS,10.0,1,0.1192,0,0.8808,1
069020155,6902,1,ANOTHER,5.0,0,0.801,1,0.7591,1
069020168,6902,1,CHILDREN,10.0,1,0.8808,1,0.4013,0
080630011,8063,4,UNDER,10.0,1,0.4013,0,0.4013,0
080630014,8063,1,FACES,10.0,1,0.8808,1,0.8808,1
080630019,8063,2,BELIEVE,10.0,1,0.5987,1,0.5987,1
080630053,8063,2,NEVER,10.0,1,0.8808,1,0.8808,1
080630086,8063,8,WISHES,10.0,1,0.8808,1,0.8808,1
080630093,8063,2,TALKING,10.0,1,0.8808,1,0.8808,1
080630094,8063,1,SECOND,10.0,1,0.8808,1,0.8808,1
080630094,8063,5,LATER,10.0,1,0.8808,1,0.8808,1
080630123,8063,4,ANSWERED,10.0,1,0.8808,1,0.8808,1
080630140,8063,4,ABOUT,10.0,1,0.8808,1,0.8808,1
080630147,8063,2,SISTER,10.0,1,0.8808,1,0.8808,1
080630147,8063,5,BELIEVE,10.0,1,0.5987,1,0.5987,1
080630155,8063,0,OUR,10.0,1,0.8808,1,0.8808,1
080630170,8063,1,BETTER,10.0,1,0.8808,1,0.8808,1
080680020,8068,1,READY,10.0,1,0.8808,1,0.8808,1
080680029,8068,3,WANTED,10.0,1,0.8808,1,0.8808,1
080680029,8068,5,EXPLAINED,10.0,1,0.8808,1,0.8808,1
080680031,8068,1,EVENING,10.0,1,0.8808,1,0.8808,1
080680031,8068,5,LETTER,10.0,1,0.8808,1,0.4013,0
080680031,8068,8,FATHER,10.0,1,0.8808,1,0.8808,1
080680056,8068,2,ANYTHING,10.0,1,0.3912,0,0.5074,1
080680069,8068,5,SEEMING,10.0,1,0.8808,1,0.8808,1
080680084,8068,1,ONLY,10.0,1,0.8808,1,0.8808,1
080680095,8068,5,FINGER,10.0,1,0.4013,0,0.4013,0
080680151,8068,4,VERY,10.0,1,0.8808,1,0.8808,1
080680153,8068,4,ANOTHER,10.0,1,0.4826,1,0.6687,1
080680153,8068,7,MOMENT,10.0,1,0.8808,1,0.8808,1
080680170,8068,0,BECAUSE,10.0,1,0.5987,1,0.8808,1
080680170,8068,4,GOING,10.0,1,0.8808,1,0.4013,0
080680174,8068,3,LAZY,10.0,1,0.8808,1,0.8808,1
081530002,8153,1,QUIET,10.0,1,0.4013,0,0.8808,1
081530002,8153,4,MOMENT,10.0,1,0.8808,1,0.8808,1
081530014,8153,3,FRIENDSHIP,10.0,1,0.4013,0,0.8808,1
081530016,8153,4,PERSONALLY,10.0,1,0.5036,1,0.4002,1
081530018,8153,2,GOING,10.0,1,0.8808,1,0.4013,0
081530023,8153,5,HANDSOME,10.0,1,0.4013,0,0.4013,0
081530038,8153,6,SOMETHING,10.0,1,0.4013,0,0.4013,0
081530073,8153,2,PITY,10.0,1,0.8808,1,0.8808,1
081530073,8153,7,BREAKFAST,10.0,1,0.8808,1,0.8808,1
081530100,8153,5,NOTHING,10.0,1,0.8808,1,0.4013,0
081530109,8153,4,DIFFERENT,10.0,1,0.4013,0,0.4013,0
081530139,8153,3,READY,10.0,1,0.8808,1,0.8808,1
081530167,8153,2,AMONG,10.0,1,0.8808,1,0.8808,1
085810018,8581,1,ANOTHER,10.0,1,0.7903,1,0.7886,1
085810040,8581,2,NEVER,10.0,1,0.4013,0,0.4013,0
085810040,8581,7,ANYBODY,10.0,1,0.4518,1,0.4657,1
085810078,8581,7,TERRIBLE,10.0,1,0.7738,1,0.7787,1
085810084,8581,2,BETTER,10.0,1,0.4013,0,0.4013,0
085810112,8581,5,FRIENDSHIP,10.0,1,0.8808,1,0.8808,1
085810119,8581,5,INTO,10.0,1,0.4013,0,0.4013,0
085810120,8581,3,LETTER,10.0,1,0.4013,0,0.4013,0
085810120,8581,7,MORNING,10.0,1,0.8808,1,0.8808,1
085810121,8581,3,EXCEPTION,10.0,1,0.5833,1,0.5975,1
085810152,8581,3,FUNNY,10.0,1,0.8808,1,0.8808,1
085810152,8581,5,FUNNY,10.0,1,0.8808,1,0.4013,0
085810163,8581,4,MOMENT,10.0,1,0.8808,1,0.8808,1
085810167,8581,5,GOING,10.0,1,0.8808,1,0.4013,0
085840013,8584,4,VERY,10.0,1,0.4013,0,0.8808,1
085840013,8584,5,VERY,10.0,1,0.8808,1,0.8808,1
085840020,8584,2,ONLY,10.0,1,0.4013,0,0.8808,1
085840020,8584,8,MORNING,10.0,1,0.8808,1,0.8808,1
085840022,8584,4,LATER,10.0,1,0.4013,0,0.8808,1
085840036,8584,2,MOMENT,10.0,1,0.8808,1,0.8808,1
085840072,8584,7,SOMETHING,10.0,1,0.4013,0,0.4013,0
085840075,8584,3,DIFFERENCE,10.0,1,0.1192,0,0.4013,0
085840075,8584,4,BETWEEN,10.0,1,0.5987,1,0.5987,1
085840077,8584,5,BELOW,10.0,1,0.5987,1,0.5987,1
085840089,8584,1,REPORT,10.0,1,0.5987,1,0.5987,1
085840115,8584,8,MOMENT,10.0,1,0.8808,1,0.8808,1
085840123,8584,3,REMEMBER,10.0,1,0.5385,1,0.5654,1
085840123,8584,4,EVERY,10.0,1,0.8808,1,0.8808,1
085840123,8584,5,MOMENT,10.0,1,0.8808,1,0.8808,1
085840147,8584,3,WOMAN,10.0,1,0.8808,1,0.4013,0
085840147,8584,5,DIFFERENTLY,10.0,1,0.474,1,0.2137,0
085840157,8584,1,BELIEVE,10.0,1,0.8808,1,0.8808,1
085840157,8584,8,EVERYTHING,10.0,1,0.5448,1,0.4901,1
085840167,8584,3,VERY,10.0,1,0.4013,0,0.4013,0
085840167,8584,5,WOMAN,10.0,1,0.8808,1,0.4013,0
085840167,8584,7,FIFTY,10.0,1,0.4013,0,0.8808,1
090880018,9088,2,ANYTHING,10.0,1,0.7239,1,0.6982,1
090880065,9088,8,QUESTION,10.0,1,0.8808,1,0.4013,0
090880086,9088,3,READY,10.0,1,0.8808,1,0.8808,1
090880090,9088,3,SUPPORT,10.0,1,0.5987,1,0.5987,1
090880093,9088,5,CARELESS,10.0,1,0.8808,1,0.8808,1
090880095,9088,1,GOING,10.0,1,0.8808,1,0.4013,0
090880095,9088,4,ABOUT,10.0,1,0.8808,1,0.8808,1
090880095,9088,9,MYSELF,10.0,1,0.5987,1,0.5987,1
090880100,9088,3,EXPECT,10.0,1,0.4013,0,0.4013,0
090880120,9088,8,SISTER,10.0,1,0.8808,1,0.8808,1
090880130,9088,4,TRULY,10.0,1,0.8808,1,0.4013,0
090880132,9088,4,PARKING,10.0,1,0.8808,1,0.8808,1
090880140,9088,5,ATTENTION,10.0,1,0.502,1,0.7175,1
090880142,9088,6,IMPORTANT,10.0,1,0.7618,1,0.5623,1
090880142,9088,8,HOWEVER,10.0,1,0.5657,1,0.5127,1
090880157,9088,2,REMAINING,10.0,1,0.7582,1,0.8059,1
090880157,9088,8,MANNER,10.0,1,0.8808,1,0.8808,1
090880163,9088,2,NOTHING,10.0,1,0.8808,1,0.4013,0
090880163,9088,3,UNTIL,10.0,1,0.5987,1,0.8808,1
090880163,9088,8,ANSWER,10.0,1,0.8808,1,0.8808,1
091010017,9101,2,BURNING,10.0,1,0.8808,1,0.8808,1
091010032,9101,5,ITSELF,10.0,1,0.4013,0,0.5987,1
091010049,9101,0,ENGLISH,10.0,1,0.8808,1,0.4013,0
091010050,9101,5,PURPOSE,10.0,1,0.4013,0,0.4013,0
091010055,9101,4,SUCCEED,5.0,0,0.1192,0,0.1192,0
091010063,9101,4,UNLESS,5.0,0,0.5987,1,0.5987,1
091010070,9101,1,ENGLISH,10.0,1,0.4013,0,0.4013,0
091010072,9101,3,ANY,10.0,1,0.8808,1,0.8808,1
091010100,9101,9,RETURN,10.0,1,0.5987,1,0.5987,1
091010109,9101,8,QUESTIONS,10.0,1,0.8808,1,0.8808,1
091010123,9101,0,HOWEVER,10.0,1,0.5064,1,0.7133,1
091010133,9101,2,EVER,10.0,1,0.8808,1,0.8808,1
091010138,9101,0,COVERED,10.0,1,0.4013,0,0.8808,1
091010139,9101,0,OTHER,10.0,1,0.8808,1,0.4013,0
091010139,9101,1,FURNITURE,10.0,1,0.4655,1,0.6526,1
091010149,9101,9,TOWEL,10.0,1,0.4013,0,0.4013,0
091010151,9101,7,PLEASURE,10.0,1,0.4013,0,0.4013,0
091070038,9107,1,ANY,10.0,1,0.8808,1,0.8808,1
091070038,9107,3,EVER,10.0,1,0.8808,1,0.8808,1
091070040,9107,0,BECAUSE,10.0,1,0.1192,0,0.8808,1
091070040,9107,7,DIFFERENTLY,10.0,1,0.4946,1,0.2345,0
091070049,9107,2,OUR,10.0,1,0.8808,1,0.8808,1
091070049,9107,3,STARTING,10.0,1,0.8808,1,0.8808,1
091070056,9107,6,GOING,10.0,1,0.8808,1,0.8808,1
091070074,9107,6,UNDER,10.0,1,0.8808,1,0.8808,1
091070089,9107,1,LIFTED,10.0,1,0.4013,0,0.8808,1
091070108,9107,8,MYSELF,10.0,1,0.5987,1,0.5987,1
091070138,9107,0,MAYBE,10.0,1,0.4013,0,0.4013,0
091070142,9107,3,QUESTION,10.0,1,0.4013,0,0.8808,1
091070142,9107,7,STARTING,10.0,1,0.8808,1,0.8808,1
091070143,9107,4,REGARD,10.0,1,0.8808,1,0.8808,1
091070174,9107,1,BEAUTY,10.0,1,0.4013,0,0.8808,1
091070174,9107,4,BEAUTY,10.0,1,0.4013,0,0.4013,0
091180015,9118,2,TRULY,10.0,1,0.8808,1,0.4013,0
091180025,9118,1,WONDER,10.0,1,0.8808,1,0.8808,1
091180025,9118,5,EVER,10.0,1,0.8808,1,0.4013,0
091180042,9118,5,HIMSELF,10.0,1,0.5987,1,0.5987,1
091180044,9118,6,ANYTHING,10.0,1,0.2643,0,0.643,1
091180050,9118,5,HERSELF,10.0,1,0.5987,1,0.5987,1
091180056,9118,0,SOMETHING,10.0,1,0.8808,1,0.4013,0
091180056,9118,1,TERRIBLE,10.0,1,0.4737,1,0.3814,0
091180064,9118,2,EVER,10.0,1,0.8808,1,0.8808,1
091180078,9118,0,BECAUSE,10.0,1,0.5987,1,0.5987,1
091180078,9118,5,ACTING,10.0,1,0.8808,1,0.4013,0
091180091,9118,2,GENTLEMAN,10.0,1,0.2706,0,0.4647,0
091180091,9118,5,BUSINESS,10.0,1,0.8808,1,0.8808,1
091180133,9118,3,INSTANCE,5.0,0,0.4013,0,0.4013,0
091180133,9118,6,FEELING,10.0,1,0.4013,0,0.4013,0
091180157,9118,2,ONLY,10.0,1,0.4013,0,0.4013,0
091180161,9118,0,NOTHING,10.0,1,0.8808,1,0.4013,0
091180163,9118,2,ALMOST,10.0,1,0.1192,0,0.1192,0
095530010,9553,1,SEATED,10.0,1,0.8808,1,0.8808,1
095530049,9553,2,DINNER,10.0,1,0.8808,1,0.8808,1
095530059,9553,2,GREATLY,10.0,1,0.8808,1,0.8808,1
095530066,9553,4,ALONE,10.0,1,0.8808,1,0.8808,1
095530066,9553,5,EXPLAIN,10.0,1,0.8808,1,0.8808,1
095530066,9553,7,PLEASURE,10.0,1,0.8808,1,0.8808,1
095530082,9553,3,MOMENTS,10.0,1,0.8808,1,0.8808,1
095530082,9553,7,BEFORE,10.0,1,0.5987,1,0.1192,0
095530085,9553,2,HOWEVER,10.0,1,0.6282,1,0.8064,1
095530116,9553,4,TALKING,10.0,1,0.8808,1,0.8808,1
095530116,9553,6,HIMSELF,10.0,1,0.5987,1,0.5987,1
095530129,9553,5,FINGER,10.0,1,0.4013,0,0.4013,0
095530129,9553,8,FINGER,10.0,1,0.4013,0,0.4013,0
095530144,9553,2,OVER,10.0,1,0.8808,1,0.8808,1
095530152,9553,4,ATTENTION,10.0,1,0.8037,1,0.6941,1
095530154,9553,2,ALMOST,10.0,1,0.5987,1,0.1192,0
095530161,9553,4,UNDERSTANDING,10.0,1,0.0609,0,0.0549,0
095550027,9555,0,EVERYTHING,10.0,1,0.8061,1,0.5559,1
095550043,9555,4,BEHIND,10.0,1,0.8808,1,0.8808,1
095550044,9555,8,OUTSIDE,10.0,1,0.5987,0,0.5987,0
095550053,9555,2,EVER,10.0,1,0.4013,0,0.4013,0
095550053,9555,7,COLLECTION,10.0,1,0.6451,1,0.4095,0
095550073,9555,5,PERFECT,10.0,1,0.8808,1,0.8808,1
095550073,9555,6,AGREEMENT,10.0,1,0.7403,1,0.8038,1
095550082,9555,3,HIMSELF,10.0,1,0.5987,1,0.5987,1
095550092,9555,1,ANYTHING,10.0,1,0.6784,1,0.3267,0
095550092,9555,4,DOWNSTAIRS,10.0,1,0.8808,0,0.4013,0
095550173,9555,4,EXPECT,10.0,1,0.8808,1,0.8808,1
095550173,9555,7,MORNING,10.0,1,0.8808,1,0.8808,1
095580008,9558,5,STORY,10.0,1,0.8808,1,0.4013,0
095580039,9558,7,UNHAPPY,10.0,1,0.6107,1,0.6754,1
095580045,9558,2,NEVER,10.0,1,0.8808,1,0.8808,1
095580045,9558,5,ANY,10.0,1,0.4013,0,0.4013,0
095580045,9558,6,INTEREST,10.0,1,0.1192,0,0.1192,0
095580045,9558,9,MONEY,10.0,1,0.8808,1,0.8808,1
095580056,9558,6,PARTY,10.0,1,0.8808,1,0.8808,1
095580071,9558,1,SECOND,10.0,1,0.8808,1,0.8808,1
095580088,9558,3,BEFORE,10.0,1,0.5987,1,0.5987,1
095580097,9558,8,GUILTY,10.0,1,0.4013,0,0.8808,1
095580099,9558,2,OFFERS,10.0,1,0.8808,1,0.4013,0
095580101,9558,8,NOTHING,10.0,1,0.4013,0,0.8808,1
095580128,9558,3,DUTY,10.0,1,0.4013,0,0.8808,1
095580157,9558,8,TALENT,10.0,1,0.8808,1,0.4013,0
095580173,9558,1,MESSAGE,10.0,1,0.8808,1,0.8808,1
096010002,9601,7,AGAIN,10.0,1,0.8808,1,0.4013,0
096010004,9601,1,OPENED,10.0,1,0.4013,0,0.8808,1
096010004,9601,4,STARING,10.0,1,0.8808,1,0.8808,1
096010006,9601,1,WONDER,10.0,1,0.8808,1,0.8808,1
096010009,9601,4,SILENCE,10.0,1,0.4013,0,0.4013,0
096010009,9601,7,MOMENT,10.0,1,0.8808,1,0.4013,0
096010010,9601,2,AWAY,10.0,1,0.5987,1,0.1192,0
096010010,9601,6,SUDDENLY,10.0,1,0.6565,1,0.3328,0
096010012,9601,3,ENOUGH,10.0,1,0.5987,1,0.4013,0
096010012,9601,7,ONLY,10.0,1,0.8808,1,0.8808,1
096010013,9601,3,ABOUT,10.0,1,0.8808,1,0.8808,1
096010015,9601,8,OVER,10.0,1,0.8808,1,0.8808,1
096010018,9601,1,OTHER,10.0,1,0.4013,0,0.4013,0
096010020,9601,0,SOMEWHERE,10.0,1,0.8808,1,0.4013,0
096010020,9601,7,BETTER,10.0,1,0.8808,1,0.8808,1
096010021,9601,7,NOTHING,10.0,1,0.8808,1,0.4013,0
096080006,9608,2,ALREADY,5.0,0,0.1255,0,0.2456,0
096080006,9608,9,NOTHING,10.0,1,0.8808,1,0.8808,1
096080007,9608,4,CONFUSION,10.0,1,0.1964,0,0.0849,0
096080012,9608,5,ANOTHER,5.0,0,0.1556,0,0.7961,1
096080014,9608,2,SOMETHING,5.0,0,0.4013,0,0.4013,0
096080018,9608,4,AGAIN,10.0,1,0.5987,1,0.8808,1
096080018,9608,5,ABOUT,10.0,1,0.4013,0,0.8808,1
096080023,9608,1,SUPPOSE,5.0,0,0.8808,1,0.8808,1
096080023,9608,4,BETTER,10.0,1,0.8808,1,0.8808,1
096080024,9608,1,OTHER,10.0,1,0.4013,0,0.8808,1
096080024,9608,7,LOOKING,10.0,1,0.8808,1,0.8808,1
096080025,9608,1,WATCHES,10.0,1,0.8808,1,0.8808,1
096080026,9608,8,FATHER,10.0,1,0.8808,1,0.8808,1
096080027,9608,9,BEHIND,5.0,0,0.4013,0,0.4013,0
096100003,9610,0,ACTUALLY,10.0,1,0.396,1,0.4716,1
096100003,9610,3,SOMETHING,5.0,0,0.8808,1,0.4013,0
096100005,9610,4,AGAIN,10.0,1,0.4013,0,0.8808,1
096100006,9610,5,BETTER,5.0,0,0.4013,0,0.4013,0
096100010,9610,2,NEVER,5.0,0,0.4013,0,0.4013,0
096100010,9610,6,ABOUT,10.0,1,0.8808,1,0.8808,1
096100012,9610,7,BEHIND,10.0,1,0.8808,1,0.5987,1
096100015,9610,4,AWAY,10.0,1,0.5987,1,0.8808,1
096100016,9610,1,ACTUALLY,5.0,0,0.3686,0,0.2344,0
096100017,9610,2,NOTHING,10.0,1,0.8808,1,0.8808,1
096100019,9610,5,VERY,10.0,1,0.4013,0,0.1192,0
096120001,9612,6,MOMENT,10.0,1,0.8808,1,0.8808,1
096120002,9612,5,MYSELF,10.0,1,0.5987,1,0.5987,1
096120003,9612,4,WINNING,10.0,1,0.4013,0,0.8808,1
096120004,9612,2,SOMETHING,10.0,1,0.8808,1,0.8808,1
096120005,9612,5,NEVER,10.0,1,0.4013,0,0.8808,1
096120007,9612,2,GOING,10.0,1,0.8808,1,0.8808,1
096120008,9612,2,OVER,10.0,1,0.8808,1,0.8808,1
096120009,9612,7,VERY,10.0,1,0.4013,0,0.8808,1
096120011,9612,9,AGO,10.0,1,0.8808,1,0.5987,1
096120012,9612,5,AWAY,10.0,1,0.8808,1,0.5988,1
096120012,9612,8,PLATFORM,10.0,1,0.4013,0,0.4013,0
096120018,9612,2,NOTHING,10.0,1,0.4013,0,0.4013,0
096120018,9612,3,BETTER,10.0,1,0.8808,1,0.4013,0
096170006,9617,6,SOMETHING,10.0,1,0.8808,1,0.4013,0
096170008,9617,1,NEVER,10.0,1,0.8808,1,0.8808,1
096170008,9617,2,HAPPENED,10.0,1,0.8808,1,0.4013,0
096170008,9617,5,NEVER,10.0,1,0.8808,1,0.8808,1
096170010,9617,3,OTHER,10.0,1,0.1192,0,0.4013,0
096170011,9617,8,ONLY,10.0,1,0.8808,1,0.8808,1
096170012,9617,2,GOING,10.0,1,0.8808,1,0.8808,1
096170012,9617,5,NOTHING,10.0,1,0.8808,1,0.8808,1
096170012,9617,6,ABOUT,10.0,1,0.8808,1,0.8808,1
096170013,9617,4,VERY,10.0,1,0.8808,1,0.8808,1
096170018,9617,2,TALENTED,10.0,1,0.7768,1,0.5145,1
096170020,9617,2,LOOKING,10.0,1,0.1192,0,0.8808,1
096170020,9617,3,AWAY,10.0,1,0.8808,1,0.4013,0
096170022,9617,2,AFTER,10.0,1,0.4013,0,0.8808,1
096170022,9617,8,BETTER,10.0,1,0.8808,1,0.8808,1
096170023,9617,4,BECAUSE,10.0,1,0.5987,1,0.5987,1
096180002,9618,2,OVER,10.0,1,0.8808,1,0.8808,1
096180002,9618,5,MOMENT,10.0,1,0.8808,1,0.8808,1
096180005,9618,2,NEVER,10.0,1,0.8808,1,0.8808,1
096180009,9618,4,BEHIND,10.0,1,0.8808,1,0.8808,1
096180012,9618,4,SOMETHING,10.0,1,0.4013,0,0.4013,0
096180013,9618,6,ABOUT,10.0,1,0.8808,1,0.8808,1
096180014,9618,1,ALWAYS,10.0,1,0.5987,1,0.5987,1
096180016,9618,2,VERY,10.0,1,0.8808,1,0.8808,1
096180019,9618,9,CONFESSION,10.0,1,0.1762,0,0.4736,1
096180021,9618,4,LOOKING,10.0,1,0.4013,0,0.4013,0
096180022,9618,5,HIMSELF,10.0,1,0.5987,1,0.5987,1
096220001,9622,6,ALWAYS,10.0,1,0.5987,1,0.5987,1
096220003,9622,4,MOMENT,10.0,1,0.4013,0,0.8808,1
096220005,9622,6,DOING,10.0,1,0.8808,1,0.5987,1
096220006,9622,2,HAPPENED,10.0,1,0.8808,1,0.8808,1
096220006,9622,5,BEFORE,10.0,1,0.5987,1,0.5987,1
096220008,9622,6,ABOUT,10.0,1,0.5987,1,0.8808,1
096220011,9622,7,AGAIN,10.0,1,0.5987,1,0.8808,1
096220013,9622,9,SOMETHING,10.0,1,0.4013,0,0.8808,1
096220014,9622,7,WORKMAN,10.0,1,0.4013,0,0.4013,0
096220016,9622,8,HIDING,10.0,1,0.8808,1,0.4013,0
096220017,9622,4,BEHIND,10.0,1,0.5987,1,0.1192,0
096220018,9622,2,AWAY,10.0,1,0.1192,0,0.4013,0
096230013,9623,4,GOING,10.0,1,0.8808,1,0.4013,0
096230014,9623,2,NOTHING,10.0,1,0.8808,1,0.8808,1
096230016,9623,9,OVER,10.0,1,0.8808,1,0.8808,1
096230017,9623,5,OTHER,10.0,1,0.1192,0,0.4013,0
096230020,9623,8,OPENED,10.0,1,0.5987,1,0.1192,0
096260002,9626,2,OVER,10.0,1,0.8808,1,0.8808,1
096260005,9626,5,ABOUT,5.0,0,0.8808,1,0.8808,1
096260007,9626,2,GOING,10.0,1,0.8808,1,0.8808,1
096260008,9626,3,ONLY,10.0,1,0.4013,0,0.4013,0
096260011,9626,2,NOTHING,5.0,0,0.4013,0,0.8808,1
096260012,9626,5,ANYTHING,10.0,1,0.0928,0,0.7414,1
096260016,9626,5,DIFFERENT,5.0,0,0.4013,0,0.4013,0
096260020,9626,4,EVER,10.0,1,0.8808,1,0.8808,1
096290001,9629,2,GOING,10.0,1,0.8808,1,0.8808,1
096290006,9629,6,AGAIN,10.0,1,0.8808,1,0.8808,1
096290009,9629,7,SOMETHING,10.0,1,0.8808,1,0.8808,1
096290014,9629,8,HAPPENED,10.0,1,0.8808,1,0.4013,0
096290015,9629,2,LOOKING,10.0,1,0.8808,1,0.4013,0
096290017,9629,5,MOMENT,10.0,1,0.8808,1,0.8808,1
096290018,9629,6,ALWAYS,10.0,1,0.1192,0,0.5987,1
096290022,9629,6,EVER,10.0,1,0.8808,1,0.4013,0
096310003,9631,2,SOMETHING,10.0,1,0.8808,1,0.4013,0
096310004,9631,2,ONLY,10.0,1,0.8808,1,0.8808,1
096310004,9631,5,MOMENT,10.0,1,0.8808,1,0.8808,1
096310005,9631,1,WOMAN,10.0,1,0.8808,1,0.8808,1
096310012,9631,5,ABOUT,10.0,1,0.8808,1,0.8808,1
096310014,9631,3,GOING,10.0,1,0.8808,1,0.8808,1
096310017,9631,1,OPENED,10.0,1,0.8808,1,0.4013,0
096330003,9633,6,AWAY,10.0,1,0.8808,1,0.8808,1
096330009,9633,2,NEVER,10.0,1,0.8808,1,0.8808,1
096330012,9633,5,OPENED,10.0,1,0.8808,1,0.4013,0
096330016,9633,2,ALWAYS,10.0,1,0.1192,0,0.5987,1
096330017,9633,2,ONLY,10.0,1,0.8808,1,0.4013,0
096330019,9633,8,NOTHING,10.0,1,0.8808,1,0.8808,1
096330020,9633,2,AGAIN,10.0,1,0.5988,1,0.8808,1
096330023,9633,4,OTHER,10.0,1,0.8808,1,0.8808,1
096350007,9635,5,ABOUT,10.0,1,0.8808,1,0.8808,1
096350009,9635,4,ONLY,10.0,1,0.8808,1,0.8808,1
096350010,9635,1,OTHER,10.0,1,0.4013,0,0.4013,0
096350012,9635,9,FATHER,10.0,1,0.8808,1,0.8808,1
096350013,9635,6,AWAY,10.0,1,0.8808,1,0.8808,1
096350014,9635,2,NEVER,10.0,1,0.4013,0,0.4013,0
096350015,9635,6,BETTER,10.0,1,0.4013,0,0.8808,1
096350018,9635,1,AM,10.0,1,0.4013,0,0.1192,0
096350020,9635,3,BEFORE,10.0,1,0.5987,1,0.5987,1
096350024,9635,7,ANYTHING,10.0,1,0.7343,1,0.6594,1
096350025,9635,5,LOOKING,10.0,1,0.8808,1,0.8808,1
096350026,9635,2,OVER,10.0,1,0.8808,1,0.4013,0
096400001,9640,4,INTERPRET,5.0,0,0.1026,0,0.4186,0
096400001,9640,7,ANY,10.0,1,0.8808,1,0.8808,1
096400001,9640,9,PURPOSE,5.0,0,0.8808,1,0.8808,1
096400002,9640,2,LIVING,10.0,1,0.8808,1,0.8808,1
096400002,9640,5,VISIBLE,10.0,1,0.7148,1,0.7303,1
096400004,9640,1,AFTER,10.0,1,0.4013,0,0.4013,0
096400007,9640,5,WRITING,10.0,1,0.8808,1,0.8808,1
096400007,9640,7,CHAPTER,10.0,1,0.8808,1,0.8808,1
096400010,9640,2,SILVER,10.0,1,0.4013,0,0.4013,0
096400012,9640,5,BORING,10.0,1,0.4013,0,0.8808,1
096400013,9640,2,MARCHING,10.0,1,0.8808,1,0.4013,0
096400014,9640,0,WAITING,10.0,1,0.4013,0,0.8808,1
096400016,9640,2,USUALLY,10.0,1,0.7989,1,0.5667,1
096400020,9640,0,AUTHOR,5.0,0,0.8808,1,0.4013,0
096400020,9640,3,AGAIN,10.0,1,0.5987,1,0.8808,1
096400020,9640,4,EVERYONE,10.0,1,0.7494,1,0.466,1
096400024,9640,3,FARTHER,10.0,1,0.8808,1,0.4013,0
096400024,9640,4,EXPLANATION,5.0,0,0.0636,0,0.1003,0
096400025,9640,3,DARLING,10.0,1,0.8808,1,0.8808,1
096400025,9640,4,DARLING,10.0,1,0.8808,1,0.8808,1
096400025,9640,5,DARLING,10.0,1,0.4013,0,0.4013,0
096400025,9640,6,JEWEL,10.0,1,0.8808,1,0.4013,0
096400026,9640,2,CONTINUE,10.0,1,0.1057,0,0.356,0
